customer_key,customer_name,age,gender,city,state,country
C004476,Customer_2982,35,Male,Los Angeles,NY,USA
C009188,Customer_2983,26,Female,Houston,NY,USA
C005713,Customer_2984,24,Male,New York,CA,USA
C002634,Customer_2985,57,Female,New York,FL,USA
C003600,Customer_2986,65,Male,Chicago,FL,USA
C000418,Customer_2987,55,Female,New York,CA,USA
C004864,Customer_2988,33,Female,Chicago,IL,USA
C003969,Customer_2989,33,Male,Los Angeles,CA,USA
C005154,Customer_2990,21,Female,Los Angeles,CA,USA
C009055,Customer_2991,60,Male,Chicago,NY,USA
C004749,Customer_2992,51,Female,Miami,FL,USA
C000322,Customer_2993,32,Female,Chicago,CA,USA
C005122,Customer_2994,58,Female,Houston,NY,USA
C001133,Customer_2995,32,Female,Miami,TX,USA
C000412,Customer_2996,21,Male,Chicago,FL,USA
C003542,Customer_2997,24,Male,New York,NY,USA
C003474,Customer_2998,44,Female,Houston,TX,USA
C003772,Customer_2999,39,Male,Chicago,CA,USA
C006640,Customer_3000,63,Female,New York,TX,USA
C002147,Customer_3001,48,Female,Houston,NY,USA
C005726,Customer_3002,24,Male,New York,CA,USA
C007903,Customer_3003,61,Male,Houston,FL,USA
C008401,Customer_3004,67,Female,Los Angeles,FL,USA
C003825,Customer_3005,26,Female,Los Angeles,NY,USA
C003166,Customer_3006,18,Male,Houston,TX,USA
C002952,Customer_3007,53,Male,Miami,CA,USA
C003703,Customer_3008,28,Male,Miami,TX,USA
C002245,Customer_3009,44,Female,New York,FL,USA
C003386,Customer_3010,59,Male,Chicago,NY,USA
C000162,Customer_3011,48,Female,Miami,TX,USA
C004659,Customer_3012,48,Male,Chicago,FL,USA
C006528,Customer_3013,59,Male,New York,FL,USA
C001922,Customer_3014,30,Female,Los Angeles,IL,USA
C001286,Customer_3015,66,Male,New York,TX,USA
C003625,Customer_3016,36,Female,New York,TX,USA
C001096,Customer_3017,38,Female,New York,TX,USA
C002721,Customer_3018,36,Female,Houston,CA,USA
C000712,Customer_3019,59,Female,Chicago,NY,USA
C002266,Customer_3020,21,Female,Miami,NY,USA
C004110,Customer_3021,67,Female,Los Angeles,NY,USA
C005371,Customer_3022,23,Male,Chicago,IL,USA
C006497,Customer_3023,59,Female,New York,CA,USA
C006979,Customer_3024,54,Male,Los Angeles,NY,USA
C002727,Customer_3025,32,Female,Miami,IL,USA
C006510,Customer_3026,52,Female,New York,NY,USA
C007466,Customer_3027,65,Male,New York,NY,USA
C001051,Customer_3028,64,Male,Chicago,TX,USA
C003379,Customer_3029,20,Female,Chicago,NY,USA
C008646,Customer_3030,29,Female,Los Angeles,TX,USA
C000879,Customer_3031,44,Male,New York,NY,USA
C001996,Customer_3032,29,Female,Los Angeles,TX,USA
C000727,Customer_3033,20,Male,Houston,CA,USA
C007151,Customer_3034,43,Male,New York,IL,USA
C005401,Customer_3035,68,Male,Miami,FL,USA
C007625,Customer_3036,49,Female,Miami,IL,USA
C007164,Customer_3037,29,Male,Chicago,NY,USA
C003958,Customer_3038,65,Male,New York,FL,USA
C008811,Customer_3039,36,Female,New York,FL,USA
C001582,Customer_3040,20,Female,Miami,IL,USA
C004012,Customer_3041,18,Female,Chicago,NY,USA
C000833,Customer_3042,37,Male,Miami,CA,USA
C006588,Customer_3043,54,Male,New York,CA,USA
C003094,Customer_3044,56,Male,Los Angeles,TX,USA
C006611,Customer_3045,24,Female,Chicago,NY,USA
C002942,Customer_3046,39,Female,Miami,FL,USA
C008602,Customer_3047,36,Male,Miami,IL,USA
C001673,Customer_3048,47,Female,Los Angeles,NY,USA
C006693,Customer_3049,59,Female,Miami,NY,USA
C000664,Customer_3050,52,Female,Chicago,FL,USA
C003376,Customer_3051,51,Male,Chicago,NY,USA
C000932,Customer_3052,49,Female,Los Angeles,FL,USA
C009141,Customer_3053,26,Female,Chicago,IL,USA
C001665,Customer_3054,50,Female,Miami,IL,USA
C005183,Customer_3055,47,Male,Chicago,IL,USA
C002897,Customer_3056,35,Male,Los Angeles,IL,USA
C003179,Customer_3057,30,Male,New York,IL,USA
C008202,Customer_3058,69,Male,Chicago,TX,USA
C005350,Customer_3059,25,Male,Houston,FL,USA
C005125,Customer_3060,39,Male,New York,TX,USA
C002724,Customer_3061,28,Female,New York,CA,USA
C005304,Customer_3062,64,Male,New York,FL,USA
C003916,Customer_3063,47,Male,Houston,TX,USA
C001081,Customer_3064,59,Male,Houston,IL,USA
C000980,Customer_3065,34,Female,Miami,IL,USA
C000800,Customer_3066,63,Female,Miami,TX,USA
C007386,Customer_3067,29,Male,New York,NY,USA
C005255,Customer_3068,18,Female,New York,FL,USA
C007624,Customer_3069,65,Female,Houston,CA,USA
C004368,Customer_3070,39,Female,Miami,TX,USA
C004650,Customer_3071,68,Female,Houston,TX,USA
C008802,Customer_3072,36,Female,Miami,TX,USA
C003371,Customer_3073,54,Male,New York,NY,USA
C001481,Customer_3074,61,Female,New York,CA,USA
C001203,Customer_3075,66,Male,Miami,TX,USA
C008627,Customer_3076,30,Male,Houston,TX,USA
C000926,Customer_3077,29,Male,Houston,NY,USA
C006274,Customer_3078,57,Male,Houston,FL,USA
C000722,Customer_3079,58,Female,Chicago,FL,USA
C005097,Customer_3080,43,Male,New York,TX,USA
C008374,Customer_3081,70,Female,Los Angeles,CA,USA
C003031,Customer_3082,45,Male,Houston,TX,USA
C000293,Customer_3083,50,Female,Miami,CA,USA
C000685,Customer_3084,38,Male,Chicago,FL,USA
C008725,Customer_3085,23,Female,Los Angeles,IL,USA
C006220,Customer_3086,43,Male,Los Angeles,TX,USA
C002496,Customer_3087,60,Male,Los Angeles,NY,USA
C007593,Customer_3088,24,Male,Miami,CA,USA
C001324,Customer_3089,29,Male,Chicago,TX,USA
C002866,Customer_3090,26,Male,Chicago,TX,USA
C004542,Customer_3091,48,Male,Miami,TX,USA
C002862,Customer_3092,38,Male,Chicago,FL,USA
C005579,Customer_3093,33,Female,Los Angeles,CA,USA
C004303,Customer_3094,18,Male,New York,NY,USA
C008882,Customer_3095,34,Female,New York,IL,USA
C009181,Customer_3096,42,Male,Houston,IL,USA
C002020,Customer_3097,33,Male,Houston,TX,USA
C004397,Customer_3098,46,Female,Houston,CA,USA
C006712,Customer_3099,66,Male,Houston,TX,USA
C006410,Customer_3100,35,Male,Los Angeles,NY,USA
C001697,Customer_3101,39,Male,Chicago,CA,USA
C005329,Customer_3102,37,Male,Chicago,FL,USA
C004788,Customer_3103,55,Female,New York,FL,USA
C003756,Customer_3104,64,Female,Los Angeles,TX,USA
C003482,Customer_3105,54,Female,Los Angeles,IL,USA
C001729,Customer_3106,18,Male,Chicago,NY,USA
C002860,Customer_3107,34,Male,New York,CA,USA
C000735,Customer_3108,59,Female,New York,CA,USA
C002771,Customer_3109,41,Female,Houston,CA,USA
C007833,Customer_3110,62,Female,Los Angeles,IL,USA
C007651,Customer_3111,33,Male,Houston,TX,USA
C004155,Customer_3112,21,Female,Chicago,NY,USA
C006159,Customer_3113,60,Male,Chicago,IL,USA
C002689,Customer_3114,25,Female,Los Angeles,IL,USA
C005712,Customer_3115,47,Male,Houston,TX,USA
C006277,Customer_3116,37,Female,Los Angeles,TX,USA
C000724,Customer_3117,28,Female,Chicago,CA,USA
C006154,Customer_3118,43,Female,New York,TX,USA
C002006,Customer_3119,61,Female,Houston,TX,USA
C006182,Customer_3120,50,Female,Miami,CA,USA
C002948,Customer_3121,63,Male,Chicago,CA,USA
C003983,Customer_3122,67,Female,Los Angeles,NY,USA
C001616,Customer_3123,37,Male,Miami,IL,USA
C004737,Customer_3124,62,Male,New York,NY,USA
C007605,Customer_3125,25,Male,Los Angeles,NY,USA
C002534,Customer_3126,58,Male,Miami,TX,USA
C007040,Customer_3127,36,Male,Los Angeles,TX,USA
C006987,Customer_3128,41,Female,Los Angeles,NY,USA
C004083,Customer_3129,57,Male,Los Angeles,IL,USA
C005962,Customer_3130,32,Female,Chicago,CA,USA
C000994,Customer_3131,32,Female,Chicago,NY,USA
C001264,Customer_3132,26,Female,New York,IL,USA
C002708,Customer_3133,48,Male,New York,CA,USA
C003876,Customer_3134,27,Female,New York,IL,USA
C004823,Customer_3135,47,Male,New York,FL,USA
C002270,Customer_3136,65,Female,Miami,CA,USA
C004176,Customer_3137,56,Female,New York,NY,USA
C002639,Customer_3138,41,Female,Houston,FL,USA
C009070,Customer_3139,44,Female,New York,TX,USA
C006263,Customer_3140,62,Female,Chicago,FL,USA
C003909,Customer_3141,53,Male,Los Angeles,TX,USA
C003948,Customer_3142,48,Male,New York,CA,USA
C008524,Customer_3143,66,Male,Miami,TX,USA
C007659,Customer_3144,52,Male,Miami,IL,USA
C001417,Customer_3145,69,Female,Houston,TX,USA
C003011,Customer_3146,60,Female,Miami,NY,USA
C000446,Customer_3147,70,Female,Chicago,IL,USA
C004904,Customer_3148,31,Female,Los Angeles,TX,USA
C004951,Customer_3149,66,Male,New York,IL,USA
C008309,Customer_3150,33,Female,Los Angeles,TX,USA
C008512,Customer_3151,61,Male,New York,FL,USA
C008384,Customer_3152,66,Female,New York,FL,USA
C000146,Customer_3153,56,Male,Houston,TX,USA
C004825,Customer_3154,68,Male,Houston,FL,USA
C001868,Customer_3155,23,Male,Houston,FL,USA
C003299,Customer_3156,51,Male,Los Angeles,TX,USA
C007455,Customer_3157,46,Male,Los Angeles,NY,USA
C005217,Customer_3158,51,Male,Miami,CA,USA
C009145,Customer_3159,63,Male,New York,TX,USA
C004882,Customer_3160,41,Female,Chicago,FL,USA
C006669,Customer_3161,22,Male,Chicago,FL,USA
C007824,Customer_3162,54,Male,Houston,CA,USA
C000063,Customer_3163,25,Female,Chicago,NY,USA
C006793,Customer_3164,21,Female,Miami,NY,USA
C003378,Customer_3165,53,Female,Miami,IL,USA
C008687,Customer_3166,50,Male,Miami,FL,USA
C007763,Customer_3167,30,Male,Houston,CA,USA
C005019,Customer_3168,54,Male,Chicago,TX,USA
C007374,Customer_3169,52,Male,Miami,FL,USA
C004115,Customer_3170,27,Male,Los Angeles,CA,USA
C004804,Customer_3171,28,Female,New York,TX,USA
C003935,Customer_3172,38,Female,Los Angeles,CA,USA
C007393,Customer_3173,51,Female,Miami,NY,USA
C001887,Customer_3174,46,Female,Miami,IL,USA
C001336,Customer_3175,25,Female,Houston,FL,USA
C007820,Customer_3176,61,Male,Chicago,CA,USA
C005494,Customer_3177,31,Female,Los Angeles,CA,USA
C006635,Customer_3178,63,Male,Houston,FL,USA
C002558,Customer_3179,55,Female,New York,NY,USA
C005413,Customer_3180,49,Female,Los Angeles,CA,USA
C007252,Customer_3181,23,Male,Los Angeles,TX,USA
C007652,Customer_3182,50,Male,Houston,NY,USA
C003686,Customer_3183,46,Female,Los Angeles,TX,USA
C004670,Customer_3184,69,Male,New York,IL,USA
C002901,Customer_3185,21,Female,Los Angeles,FL,USA
C003608,Customer_3186,47,Male,Houston,CA,USA
C003987,Customer_3187,26,Male,Chicago,IL,USA
C003444,Customer_3188,50,Male,Chicago,NY,USA
C002354,Customer_3189,44,Female,Miami,NY,USA
C001468,Customer_3190,47,Female,Los Angeles,IL,USA
C008752,Customer_3191,54,Male,New York,NY,USA
C007793,Customer_3192,21,Male,Chicago,TX,USA
C006260,Customer_3193,53,Female,Houston,CA,USA
C008563,Customer_3194,47,Female,Houston,FL,USA
C008287,Customer_3195,61,Female,New York,NY,USA
C003723,Customer_3196,69,Female,Miami,NY,USA
C001274,Customer_3197,37,Female,Los Angeles,FL,USA
C001066,Customer_3198,64,Male,New York,TX,USA
C004129,Customer_3199,19,Male,Houston,CA,USA
C003064,Customer_3200,43,Male,New York,CA,USA
C005988,Customer_3201,34,Male,New York,FL,USA
C003264,Customer_3202,70,Male,Chicago,CA,USA
C002043,Customer_3203,18,Male,Los Angeles,IL,USA
C006866,Customer_3204,65,Female,Los Angeles,TX,USA
C008068,Customer_3205,31,Female,Miami,NY,USA
C004266,Customer_3206,55,Female,New York,FL,USA
C007397,Customer_3207,22,Male,Los Angeles,CA,USA
C001892,Customer_3208,20,Female,Los Angeles,NY,USA
C007505,Customer_3209,45,Female,Houston,NY,USA
C001429,Customer_3210,40,Male,Los Angeles,FL,USA
C008049,Customer_3211,62,Male,New York,NY,USA
C004082,Customer_3212,22,Male,Miami,TX,USA
C001710,Customer_3213,52,Male,Los Angeles,FL,USA
C001598,Customer_3214,21,Male,New York,TX,USA
C005565,Customer_3215,22,Female,Chicago,NY,USA
C008213,Customer_3216,48,Male,Miami,TX,USA
C007692,Customer_3217,20,Male,New York,IL,USA
C005719,Customer_3218,36,Female,Miami,TX,USA
C006692,Customer_3219,44,Male,Miami,FL,USA
C008705,Customer_3220,29,Female,Houston,FL,USA
C000947,Customer_3221,67,Male,New York,FL,USA
C001883,Customer_3222,26,Male,Chicago,IL,USA
C000433,Customer_3223,67,Male,Miami,FL,USA
C002849,Customer_3224,59,Male,New York,TX,USA
C005062,Customer_3225,64,Male,Houston,IL,USA
C002015,Customer_3226,59,Female,New York,FL,USA
C003317,Customer_3227,44,Female,New York,FL,USA
C006235,Customer_3228,41,Female,Miami,TX,USA
C005534,Customer_3229,42,Male,Houston,FL,USA
C008041,Customer_3230,46,Female,Los Angeles,FL,USA
C004148,Customer_3231,42,Male,Miami,NY,USA
C002257,Customer_3232,42,Female,Chicago,IL,USA
C005269,Customer_3233,23,Female,Chicago,CA,USA
C003213,Customer_3234,61,Female,Miami,CA,USA
C005495,Customer_3235,60,Male,Miami,NY,USA
C001691,Customer_3236,52,Male,New York,TX,USA
C008177,Customer_3237,26,Female,Miami,NY,USA
C001910,Customer_3238,59,Male,Chicago,NY,USA
C003586,Customer_3239,40,Female,Miami,IL,USA
C002894,Customer_3240,25,Male,Houston,FL,USA
C001952,Customer_3241,29,Female,Houston,TX,USA
C002453,Customer_3242,52,Male,Los Angeles,IL,USA
C004880,Customer_3243,43,Male,New York,TX,USA
C000845,Customer_3244,51,Female,Houston,IL,USA
C000586,Customer_3245,26,Female,Miami,FL,USA
C000040,Customer_3246,64,Male,Miami,NY,USA
C008279,Customer_3247,32,Female,New York,FL,USA
C007018,Customer_3248,18,Male,New York,FL,USA
C003781,Customer_3249,66,Female,Chicago,FL,USA
C008669,Customer_3250,19,Female,Los Angeles,NY,USA
C001237,Customer_3251,37,Male,Houston,NY,USA
C002599,Customer_3252,47,Female,Miami,TX,USA
C004142,Customer_3253,61,Male,Miami,NY,USA
C001959,Customer_3254,64,Female,Los Angeles,TX,USA
C004021,Customer_3255,52,Male,New York,CA,USA
C004658,Customer_3256,45,Female,Miami,IL,USA
C000275,Customer_3257,52,Female,Houston,TX,USA
C004733,Customer_3258,42,Male,Miami,CA,USA
C005477,Customer_3259,70,Female,Los Angeles,NY,USA
C009018,Customer_3260,32,Male,Miami,TX,USA
C009133,Customer_3261,33,Female,Miami,CA,USA
C006664,Customer_3262,47,Male,Houston,NY,USA
C007913,Customer_3263,40,Female,Los Angeles,CA,USA
C004713,Customer_3264,27,Male,Miami,FL,USA
C002933,Customer_3265,35,Male,Chicago,TX,USA
C003209,Customer_3266,30,Male,Chicago,IL,USA
C000487,Customer_3267,64,Female,Chicago,IL,USA
C003337,Customer_3268,66,Male,New York,TX,USA
C008869,Customer_3269,25,Female,New York,CA,USA
C005193,Customer_3270,20,Male,Miami,TX,USA
C002121,Customer_3271,69,Female,Los Angeles,NY,USA
C002008,Customer_3272,60,Male,Los Angeles,TX,USA
C006722,Customer_3273,44,Male,Houston,FL,USA
C000870,Customer_3274,57,Female,Los Angeles,IL,USA
C007882,Customer_3275,67,Male,New York,FL,USA
C008137,Customer_3276,19,Male,New York,TX,USA
C006231,Customer_3277,33,Male,Los Angeles,CA,USA
C000736,Customer_3278,31,Male,Miami,TX,USA
C002521,Customer_3279,22,Female,Los Angeles,FL,USA
C005621,Customer_3280,24,Male,Miami,FL,USA
C005724,Customer_3281,56,Female,Chicago,NY,USA
C007744,Customer_3282,20,Female,Miami,NY,USA
C005876,Customer_3283,46,Male,Los Angeles,FL,USA
C007828,Customer_3284,56,Male,Los Angeles,CA,USA
C001269,Customer_3285,61,Male,Los Angeles,FL,USA
C001409,Customer_3286,63,Male,Los Angeles,FL,USA
C006872,Customer_3287,21,Female,New York,FL,USA
C008797,Customer_3288,33,Female,Chicago,FL,USA
C001740,Customer_3289,65,Male,New York,NY,USA
C002087,Customer_3290,20,Male,Chicago,TX,USA
C003801,Customer_3291,43,Male,Chicago,FL,USA
C008008,Customer_3292,46,Male,Houston,CA,USA
C007532,Customer_3293,32,Male,Chicago,NY,USA
C006459,Customer_3294,52,Male,Los Angeles,NY,USA
C005431,Customer_3295,31,Male,Los Angeles,CA,USA
C008094,Customer_3296,66,Female,Miami,NY,USA
C004086,Customer_3297,67,Male,New York,TX,USA
C006718,Customer_3298,21,Male,New York,NY,USA
C007976,Customer_3299,26,Male,Houston,TX,USA
C004431,Customer_3300,50,Male,Chicago,TX,USA
C004923,Customer_3301,36,Female,Miami,IL,USA
C009050,Customer_3302,32,Male,Miami,CA,USA
C002179,Customer_3303,70,Male,Los Angeles,CA,USA
C000644,Customer_3304,64,Male,New York,NY,USA
C007087,Customer_3305,54,Female,Los Angeles,TX,USA
C005004,Customer_3306,38,Female,New York,CA,USA
C004958,Customer_3307,54,Male,Los Angeles,CA,USA
C001375,Customer_3308,56,Female,New York,TX,USA
C006502,Customer_3309,67,Female,Los Angeles,NY,USA
C006705,Customer_3310,61,Female,New York,CA,USA
C004557,Customer_3311,70,Male,Chicago,NY,USA
C006780,Customer_3312,38,Male,Los Angeles,TX,USA
C007665,Customer_3313,33,Male,Los Angeles,FL,USA
C005459,Customer_3314,37,Female,Los Angeles,FL,USA
C005105,Customer_3315,27,Male,Los Angeles,IL,USA
C003303,Customer_3316,60,Male,Houston,IL,USA
C002078,Customer_3317,51,Male,Houston,FL,USA
C006215,Customer_3318,32,Male,Chicago,NY,USA
C008609,Customer_3319,44,Female,Los Angeles,NY,USA
C006508,Customer_3320,37,Male,New York,IL,USA
C004531,Customer_3321,35,Female,Los Angeles,FL,USA
C000498,Customer_3322,21,Male,Chicago,NY,USA
C008447,Customer_3323,53,Male,Los Angeles,CA,USA
C000142,Customer_3324,55,Male,New York,TX,USA
C007603,Customer_3325,65,Male,Los Angeles,CA,USA
C008339,Customer_3326,29,Male,Miami,FL,USA
C006251,Customer_3327,58,Female,New York,IL,USA
C003855,Customer_3328,61,Female,Houston,IL,USA
C006094,Customer_3329,45,Male,Chicago,IL,USA
C004791,Customer_3330,53,Female,New York,FL,USA
C003946,Customer_3331,49,Female,Houston,IL,USA
C007123,Customer_3332,21,Male,Chicago,FL,USA
C003207,Customer_3333,40,Female,Houston,CA,USA
C008562,Customer_3334,59,Male,Los Angeles,IL,USA
C004828,Customer_3335,60,Female,New York,TX,USA
C006848,Customer_3336,42,Male,New York,CA,USA
C003546,Customer_3337,68,Male,Chicago,FL,USA
C001255,Customer_3338,51,Male,Miami,FL,USA
C008496,Customer_3339,38,Male,Los Angeles,FL,USA
C005320,Customer_3340,62,Female,Houston,NY,USA
C006452,Customer_3341,44,Female,Houston,CA,USA
C001846,Customer_3342,44,Male,Houston,TX,USA
C004473,Customer_3343,27,Female,Chicago,IL,USA
C000975,Customer_3344,37,Male,Houston,CA,USA
C007365,Customer_3345,42,Female,Miami,FL,USA
C006875,Customer_3346,29,Male,New York,CA,USA
C001021,Customer_3347,66,Male,Miami,CA,USA
C001770,Customer_3348,52,Male,Miami,IL,USA
C005687,Customer_3349,48,Male,Los Angeles,IL,USA
C004385,Customer_3350,33,Female,Los Angeles,NY,USA
C004455,Customer_3351,32,Female,New York,TX,USA
C000759,Customer_3352,37,Male,New York,IL,USA
C007838,Customer_3353,63,Female,Los Angeles,NY,USA
C007210,Customer_3354,27,Male,Miami,FL,USA
C003217,Customer_3355,69,Female,New York,CA,USA
C001077,Customer_3356,47,Female,Houston,IL,USA
C002071,Customer_3357,21,Female,New York,FL,USA
C002557,Customer_3358,53,Male,Houston,NY,USA
C000592,Customer_3359,44,Female,Chicago,IL,USA
C005500,Customer_3360,44,Female,Houston,TX,USA
C002875,Customer_3361,53,Female,Miami,TX,USA
C007039,Customer_3362,51,Female,New York,CA,USA
C000634,Customer_3363,26,Male,Los Angeles,NY,USA
C001755,Customer_3364,42,Male,Miami,CA,USA
C002749,Customer_3365,33,Male,Miami,CA,USA
C007472,Customer_3366,34,Male,Los Angeles,TX,USA
C000670,Customer_3367,31,Female,New York,NY,USA
C000203,Customer_3368,39,Male,New York,NY,USA
C000721,Customer_3369,59,Female,Chicago,FL,USA
C005577,Customer_3370,23,Female,Los Angeles,TX,USA
C000160,Customer_3371,46,Female,Miami,CA,USA
C001623,Customer_3372,41,Male,Chicago,FL,USA
C007364,Customer_3373,23,Male,New York,FL,USA
C003093,Customer_3374,52,Female,Miami,IL,USA
C008770,Customer_3375,64,Female,Houston,IL,USA
C004916,Customer_3376,30,Male,Houston,IL,USA
C008481,Customer_3377,21,Male,Los Angeles,NY,USA
C000748,Customer_3378,35,Female,Los Angeles,CA,USA
C001784,Customer_3379,42,Male,Miami,FL,USA
C000785,Customer_3380,61,Male,New York,IL,USA
C001293,Customer_3381,56,Female,Los Angeles,IL,USA
C001902,Customer_3382,56,Female,New York,CA,USA
C004382,Customer_3383,20,Female,Houston,NY,USA
C000387,Customer_3384,22,Female,Houston,IL,USA
C002463,Customer_3385,30,Female,New York,TX,USA
C006789,Customer_3386,69,Female,Miami,CA,USA
C001834,Customer_3387,66,Female,New York,NY,USA
C000365,Customer_3388,55,Female,Chicago,FL,USA
C006583,Customer_3389,64,Male,Houston,CA,USA
C000773,Customer_3390,60,Male,Miami,NY,USA
C003936,Customer_3391,53,Female,Chicago,TX,USA
C004871,Customer_3392,31,Female,Houston,FL,USA
C008570,Customer_3393,48,Female,Houston,TX,USA
C005130,Customer_3394,31,Female,Houston,FL,USA
C002800,Customer_3395,39,Male,New York,IL,USA
C006408,Customer_3396,37,Female,Houston,FL,USA
C006434,Customer_3397,18,Male,Los Angeles,NY,USA
C004513,Customer_3398,31,Female,Houston,FL,USA
C003133,Customer_3399,30,Male,Los Angeles,TX,USA
C005718,Customer_3400,65,Male,New York,IL,USA
C002972,Customer_3401,25,Male,Miami,IL,USA
C005867,Customer_3402,65,Female,Miami,FL,USA
C000591,Customer_3403,66,Male,Houston,FL,USA
C006368,Customer_3404,48,Male,Chicago,TX,USA
C006533,Customer_3405,33,Male,Chicago,CA,USA
C000348,Customer_3406,62,Female,New York,IL,USA
C000287,Customer_3407,56,Female,Chicago,NY,USA
C000127,Customer_3408,63,Male,Miami,FL,USA
C004327,Customer_3409,31,Male,Chicago,FL,USA
C002034,Customer_3410,43,Male,Chicago,FL,USA
C001369,Customer_3411,33,Female,Chicago,CA,USA
C003211,Customer_3412,53,Female,New York,NY,USA
C000695,Customer_3413,38,Male,Houston,TX,USA
C004684,Customer_3414,67,Female,Houston,TX,USA
C003690,Customer_3415,36,Female,Houston,CA,USA
C000578,Customer_3416,42,Male,Los Angeles,IL,USA
C000171,Customer_3417,47,Female,Chicago,NY,USA
C008420,Customer_3418,52,Male,Miami,TX,USA
C002306,Customer_3419,59,Male,Los Angeles,TX,USA
C002156,Customer_3420,40,Male,Los Angeles,FL,USA
